burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate,traffic_ratio
4500,37500.0B,1922217.5325907457,0,0,0,-0.038891233704627146,0.038891233704627146,1725240.0,2000000,2.0
4500,15000.0B,1890567.8726911787,0,0,0,-0.05471606365441065,0.05471606365441065,1610330.0,2000000,2.0
4500,22500.0B,1998162.5401563274,0,0,0,-0.0009187299218362896,0.0009187299218362896,1710120.0,2000000,2.0
37500,7500.0B,2123440.3285939572,0,0,0,0.061720164296978616,0.061720164296978616,1313420.0,2000000,2.0
12000,22500.0B,1959518.0538764105,0,0,0,-0.020240973061794763,0.020240973061794763,1659560.0,2000000,2.0
7500,7500.0B,1991644.0824778022,0,0,0,-0.004177958761098911,0.004177958761098911,1245470.0,2000000,2.0
12000,75000.0B,1719275.9546761673,0,0,0,-0.14036202266191633,0.14036202266191633,1768960.0,2000000,2.0
37500,15000.0B,1877457.1267952484,0,0,0,-0.06127143660237582,0.06127143660237582,1685380.0,2000000,2.0
1500,5625.0B,1970663.4692981876,0,0,0,-0.014668265350906179,0.014668265350906179,1446600.0,2000000,2.0
4500,7500.0B,1974475.9539396614,0,0,0,-0.012762023030169309,0.012762023030169309,1449730.0,2000000,2.0
4500,75000.0B,2038002.221265136,0,0,0,0.019001110632568017,0.019001110632568017,1757050.0,2000000,2.0
12000,7500.0B,2012024.0427204291,0,0,0,0.006012021360214567,0.006012021360214567,1159590.0,2000000,2.0
4500,150000.0B,2357911.996828457,0,0,0,0.17895599841422843,0.17895599841422843,1817500.0,2000000,2.0
150000,13125.0B,2289895.308325495,0,0,0,0.14494765416274755,0.14494765416274755,1796060.0,2000000,2.0
37500,187500.0B,1856974.3426706598,0,0,0,-0.07151282866467011,0.07151282866467011,1908120.0,2000000,2.0
37500,9375.0B,2169376.3871083865,0,0,0,0.08468819355419324,0.08468819355419324,1258980.0,2000000,2.0
750,7500.0B,,0,0,0,,,77.8378,2000000,2.0
12000,300000.0B,2321867.7782790195,0,0,0,0.16093388913950976,0.16093388913950976,2012950.0,2000000,2.0
150000,7500.0B,3398710.897207303,0,0,0,0.6993554486036515,0.6993554486036515,1566800.0,2000000,2.0
750,15000.0B,,0,0,0,,,77.8378,2000000,2.0
37500,11250.0B,1996768.2770637718,0,0,0,-0.0016158614681140752,0.0016158614681140752,1683570.0,2000000,2.0
37500,225000.0B,2777323.693167565,0,0,0,0.38866184658378244,0.38866184658378244,1919420.0,2000000,2.0
750,750.0B,,0,0,0,,,730.09,2000000,2.0
1500,15000.0B,1948308.380152861,0,0,0,-0.025845809923569555,0.025845809923569555,1653530.0,2000000,2.0
7500,150000.0B,2387324.557910505,0,0,0,0.19366227895525262,0.19366227895525262,1821920.0,2000000,2.0
750,187500.0B,,0,0,0,,,77.8378,2000000,2.0
750,37500.0B,,0,0,0,,,77.8378,2000000,2.0
