burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate,traffic_ratio
37500,150000.0B,2007782.302437764,0,0,0,0.003891151218881947,0.003891151218881947,2194930.0,2000000,1.0
37500,6250.0B,2006533.022747554,0,0,0,0.0032665113737769423,0.0032665113737769423,1937500.0,2000000,1.0
750,150000.0B,,0,0,0,,,77.8378,2000000,1.0
1500,10000.0B,1920600.3154492704,0,0,0,-0.03969984227536479,0.03969984227536479,2058580.0,2000000,1.0
37500,3750.0B,1918632.9178882465,0,0,0,-0.04068354105587676,0.04068354105587676,1851040.0,2000000,1.0
750,200000.0B,,0,0,0,,,77.8378,2000000,1.0
7500,3750.0B,1720999.201685419,0,0,0,-0.13950039915729046,0.13950039915729046,1976390.0,2000000,1.0
750,100000.0B,,0,0,0,,,77.8378,2000000,1.0
7500,500.0B,,0,0,0,,,115.315,2000000,1.0
7500,500000.0B,2383773.2471312806,0,0,0,0.1918866235656403,0.1918866235656403,2170930.0,2000000,1.0
