burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate,traffic_ratio
37500,7500.0B,2019408.2021977273,181,0,0,0.3538879756457523,0.3538879756457523,1351010.0,1491562.2551670477,2.0
7500,7500.0B,2010936.7798845216,84,0,0,0.5007916961648934,0.5007916961648934,1214740.0,1339917.3149899798,2.0
37500,15000.0B,2011406.8441063627,162,0,0,0.28475267274113847,0.28475267274113847,1417580.0,1565598.4897193017,2.0
1500,5625.0B,1999999.999999924,94,0,0,0.3553487937462694,0.3553487937462694,1338160.0,1475634.9134836341,2.0
150000,13125.0B,191428571.4261029,298,0,0,106.7703174247449,106.7703174247449,1606420.0,1776264.336975493,2.0
37500,187500.0B,1999999.9999999981,0,0,0,-0.0084841229800878,0.0084841229800878,1919980.0,2017113.4384768233,2.0
37500,9375.0B,2007067.1378093015,175,0,0,0.23610037245149534,0.23610037245149534,1473780.0,1623708.8690692543,2.0
750,7500.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
150000,7500.0B,189733333.3284952,327,0,0,109.74595750843095,109.74595750843095,1690180.0,1713230.3300014455,2.0
750,15000.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
37500,11250.0B,2004387.03759088,179,0,0,0.2967771560318475,0.2967771560318475,1406300.0,1545668.0650701209,2.0
37500,225000.0B,1999999.9999999981,0,0,0,-0.0084841229800878,0.0084841229800878,1919980.0,2017113.4384768233,2.0
750,750.0B,1177163.630465962,19,0,0,3.596516031893497,3.596516031893497,730.09,256099.1025154848,2.0
1500,15000.0B,1999999.999999924,93,0,0,0.35699391594257296,0.35699391594257296,1336590.0,1473845.9594424318,2.0
7500,150000.0B,1999999.9999999981,0,0,0,0.002810673361412922,0.002810673361412922,1897590.0,1994394.4087631367,2.0
750,187500.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
150000,1875.0B,197176470.5881454,338,0,0,125.22152417287604,125.22152417287604,1496290.0,1562146.1702370804,2.0
7500,1875.0B,90042553.19166519,136,0,0,60.410280948955005,60.410280948955005,1327000.0,1466245.5829913837,2.0
1500,375000.0B,1999999.999999924,0,0,0,0.005100673618894597,0.005100673618894597,1893440.0,1989850.4224446146,2.0
37500,300000.0B,1999999.9999999981,0,0,0,-0.0084841229800878,0.0084841229800878,1919980.0,2017113.4384768233,2.0
7500,13125.0B,1999999.999999924,92,0,0,0.20654496254298202,0.20654496254298202,1499760.0,1657625.751289543,2.0
7500,225000.0B,1999999.9999999981,0,0,0,0.002810673361412922,0.002810673361412922,1897590.0,1994394.4087631367,2.0
750,150000.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
1500,11250.0B,1999999.999999924,69,0,0,0.28796347174471376,0.28796347174471376,1417870.0,1552839.0702654512,2.0
1500,7500.0B,1999666.722213064,136,0,0,0.107569681568937,0.107569681568937,1633310.0,1805454.5510675407,2.0
7500,750000.0B,1999999.9999999981,0,0,0,0.002810673361412922,0.002810673361412922,1897590.0,1994394.4087631367,2.0
1500,150000.0B,1999999.999999924,0,0,0,0.005100673618894597,0.005100673618894597,1893440.0,1989850.4224446146,2.0
150000,75000.0B,2002890.6623669746,120,0,0,-0.02185426462388424,0.02185426462388424,1890690.0,2047640.3361272386,2.0
7500,262500.0B,1999999.9999999981,0,0,0,0.002810673361412922,0.002810673361412922,1897590.0,1994394.4087631367,2.0
7500,750.0B,113236864.77173893,19,0,0,164.75343625277625,164.75343625277625,1920.0,683164.508270291,2.0
1500,13125.0B,1999999.999999924,99,0,0,0.33424802966365336,0.33424802966365336,1358070.0,1498971.6720841613,2.0
150000,11250.0B,190476190.47776222,320,0,0,102.54950567919153,102.54950567919153,1667170.0,1839469.8190822825,2.0
1500,750.0B,2340468.9092762507,19,0,0,3.710640664493291,3.710640664493291,1462.34,496847.2604836242,2.0
37500,750.0B,113236864.77173893,19,0,0,164.75343625277625,164.75343625277625,1920.0,683164.508270291,2.0
150000,150000.0B,2001300.1203066998,0,0,0,-0.048031281870720206,0.048031281870720206,2001450.0,2102275.087609463,2.0
37500,1875.0B,177333333.33479664,230,0,0,130.6806061183464,130.6806061183464,1241310.0,1346692.8696805995,2.0
150000,225000.0B,2001300.1203066998,0,0,0,-0.048031281870720206,0.048031281870720206,2001450.0,2102275.087609463,2.0
150000,187500.0B,2001300.1203066998,0,0,0,-0.048031281870720206,0.048031281870720206,2001450.0,2102275.087609463,2.0
1500,3750.0B,1998334.721065766,72,0,0,0.6121482935336586,0.6121482935336586,1123730.0,1239547.707292874,2.0
37500,750000.0B,1999999.9999999981,0,0,0,-0.0084841229800878,0.0084841229800878,1919980.0,2017113.4384768233,2.0
1500,75000.0B,1999999.999999924,66,0,0,0.0052949869730669315,0.0052949869730669315,1826850.0,1989465.8044818307,2.0
1500,225000.0B,1999999.999999924,0,0,0,0.005100673618894597,0.005100673618894597,1893440.0,1989850.4224446146,2.0
150000,3750.0B,196000000.00161734,331,0,0,125.41981895425896,125.41981895425896,1470770.0,1550389.817221094,2.0
37500,13125.0B,2000666.888962857,176,0,0,0.2199366482845412,0.2199366482845412,1486130.0,1639976.0526713976,2.0
7500,9375.0B,2004015.3446406997,106,0,0,0.35344663780573626,0.35344663780573626,1369290.0,1480675.5498611252,2.0
150000,15000.0B,176000000.0014523,332,0,0,96.38908966168182,96.38908966168182,1637720.0,1807183.9526671362,2.0
1500,750000.0B,1999999.999999924,0,0,0,0.005100673618894597,0.005100673618894597,1893440.0,1989850.4224446146,2.0
1500,187500.0B,1999999.999999924,0,0,0,0.005100673618894597,0.005100673618894597,1893440.0,1989850.4224446146,2.0
750,11250.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
150000,750000.0B,2001300.1203066998,0,0,0,-0.048031281870720206,0.048031281870720206,2001450.0,2102275.087609463,2.0
1500,1875.0B,1989753.143921845,74,0,0,3.3663387532714695,3.3663387532714695,447043.0,455702.87977107294,2.0
37500,5625.0B,3323540.7462152783,174,0,0,1.926686625838696,1.926686625838696,1027560.0,1135598.433010523,2.0
7500,75000.0B,1999999.999999924,66,0,0,0.0029186840275825486,0.0029186840275825486,1830210.0,1994179.6197954963,2.0
7500,11250.0B,1999999.999999924,123,0,0,0.1083211097119975,0.1083211097119975,1645020.0,1804531.1800653455,2.0
150000,9375.0B,86330935.25186737,316,0,0,44.69313348751701,44.69313348751701,1708770.0,1889363.4264643346,2.0
750,262500.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
7500,187500.0B,1999999.9999999981,0,0,0,0.002810673361412922,0.002810673361412922,1897590.0,1994394.4087631367,2.0
750,75000.0B,6929.1758278366315,21,0,0,-0.7592592592592592,0.7592592592592592,77.8378,28782.73036178293,2.0
