burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate,traffic_ratio
1500,22500.0B,1988122.3240617728,0,0,0,-0.005938837969113607,0.005938837969113607,1554950.0,2000000,1.0
1500,3750.0B,1848307.7356630194,0,0,0,-0.07584613216849033,0.07584613216849033,1175170.0,2000000,1.0
12000,22500.0B,1988071.570576443,0,0,0,-0.005964214711778448,0.005964214711778448,1646930.0,2000000,1.0
4500,22500.0B,1988315.7971829062,0,0,0,-0.005842101408546907,0.005842101408546907,1571940.0,2000000,1.0
4500,13125.0B,1988346.686088918,0,0,0,-0.005826656955540995,0.005826656955540995,1556990.0,2000000,1.0
12000,7500.0B,1984860.3361589094,0,0,0,-0.007569831920545315,0.007569831920545315,1169480.0,2000000,1.0
4500,3750.0B,1040767.3406463221,0,0,0,-0.4796163296768389,0.4796163296768389,948874.0,2000000,1.0
12000,15000.0B,1986836.0968216113,0,0,0,-0.006581951589194359,0.006581951589194359,1498970.0,2000000,1.0
1500,1500.0B,395987.3284054896,0,0,0,-0.8020063357972551,0.8020063357972551,428117.0,2000000,1.0
4500,7500.0B,1985669.803750877,0,0,0,-0.007165098124561482,0.007165098124561482,1508080.0,2000000,1.0
1500,7500.0B,1986426.088395973,0,0,0,-0.006786955802013515,0.006786955802013515,1445140.0,2000000,1.0
1500,15000.0B,1987742.2560874412,0,0,0,-0.006128871956279385,0.006128871956279385,1332910.0,2000000,1.0
12000,11250.0B,1988400.9942003905,0,0,0,-0.005799502899804735,0.005799502899804735,1453600.0,2000000,1.0
1500,5625.0B,1983471.0743801289,0,0,0,-0.008264462809935562,0.008264462809935562,1433660.0,2000000,1.0
12000,13125.0B,1986754.96688749,0,0,0,-0.0066225165562550535,0.0066225165562550535,1287450.0,2000000,1.0
4500,9375.0B,1984890.7747370806,0,0,0,-0.00755461263145972,0.00755461263145972,1376270.0,2000000,1.0
12000,37500.0B,1988400.9942004948,0,0,0,-0.00579950289975258,0.00579950289975258,1614600.0,2000000,1.0
1500,9375.0B,1986650.940609906,0,0,0,-0.006674529695046949,0.006674529695046949,1656640.0,2000000,1.0
1500,37500.0B,1987811.1542633479,0,0,0,-0.006094422868326074,0.006094422868326074,1692420.0,2000000,1.0
1500,1500.0B,371890.6977353089,0,0,0,-0.8140546511323455,0.8140546511323455,484490.0,2000000,1.0
12000,1500.0B,1995845.1369215217,0,0,0,-0.002077431539239129,0.002077431539239129,1216820.0,2000000,1.0
12000,9375.0B,1984095.6359754673,0,0,0,-0.007952182012266364,0.007952182012266364,1291570.0,2000000,1.0
1500,1500.0B,327468.6493552309,0,0,0,-0.8362656753223846,0.8362656753223846,437753.0,2000000,1.0
12000,3750.0B,1975672.6931765815,0,0,0,-0.012163653411709238,0.012163653411709238,1485510.0,2000000,1.0
4500,5625.0B,1983051.454671845,0,0,0,-0.008474272664077463,0.008474272664077463,1319890.0,2000000,1.0
4500,1500.0B,431612.5746243076,0,0,0,-0.7841937126878462,0.7841937126878462,743506.0,2000000,1.0
4500,37500.0B,1988730.527013412,0,0,0,-0.005634736493294011,0.005634736493294011,1687630.0,2000000,1.0
12000,5625.0B,1477215.017520292,0,0,0,-0.26139249123985403,0.26139249123985403,994963.0,2000000,1.0
4500,11250.0B,1986097.3187688924,0,0,0,-0.006951340615553781,0.006951340615553781,1462220.0,2000000,1.0
4500,1500.0B,412775.0882035743,0,0,0,-0.7936124558982128,0.7936124558982128,795514.0,2000000,1.0
4500,1500.0B,411724.460019903,0,0,0,-0.7941377699900485,0.7941377699900485,795514.0,2000000,1.0
1500,11250.0B,1987413.05067911,0,0,0,-0.0062934746604450045,0.0062934746604450045,1547780.0,2000000,1.0
12000,1500.0B,2081811.3883711288,0,0,0,0.04090569418556441,0.04090569418556441,1406450.0,2000000,1.0
1500,13125.0B,1987993.709976398,0,0,0,-0.00600314501180104,0.00600314501180104,1535090.0,2000000,1.0
12000,1500.0B,3332573.451326485,0,0,0,0.6662867256632424,0.6662867256632424,1339110.0,2000000,1.0
4500,15000.0B,1987915.4078551638,0,0,0,-0.006042296072418103,0.006042296072418103,1359080.0,2000000,1.0
