burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate,traffic_ratio
150000,300000.0B,2005463.3886334866,0,0,0,0.002731694316743291,0.002731694316743291,2028020.0,2000000,0.5
750,750000.0B,14391.365180891466,0,0,0,-0.9928043174095542,0.9928043174095542,77.8378,2000000,0.5
1500,262500.0B,1991605.0369778133,0,0,0,-0.004197481511093327,0.004197481511093327,1975700.0,2000000,0.5
7500,225000.0B,2004397.36158305,0,0,0,0.002198680791525054,0.002198680791525054,1891790.0,2000000,0.5
4500,7500.0B,1804250.782863615,0,0,0,-0.09787460856819245,0.09787460856819245,1372290.0,2000000,0.5
37500,9375.0B,1854887.0677593444,0,0,0,-0.07255646612032782,0.07255646612032782,1424020.0,2000000,0.5
150000,375000.0B,2009860.7502165367,0,0,0,0.004930375108268345,0.004930375108268345,2164490.0,2000000,0.5
750,225000.0B,14391.365180891466,0,0,0,-0.9928043174095542,0.9928043174095542,77.8378,2000000,0.5
1500,13125.0B,1901525.751215937,0,0,0,-0.049237124392031456,0.049237124392031456,1458100.0,2000000,0.5
4500,150000.0B,1998800.719568259,0,0,0,-0.0005996402158704587,0.0005996402158704587,1780120.0,2000000,0.5
750,37500.0B,14391.365180891466,0,0,0,-0.9928043174095542,0.9928043174095542,77.8378,2000000,0.5
37500,22500.0B,1969751.482443867,0,0,0,-0.015124258778066491,0.015124258778066491,1644600.0,2000000,0.5
1500,375000.0B,1993070.8241721634,0,0,0,-0.003464587913918309,0.003464587913918309,2090140.0,2000000,0.5
750,22500.0B,14391.365180891466,0,0,0,-0.9928043174095542,0.9928043174095542,77.8378,2000000,0.5
150000,1875.0B,982077.420214538,0,0,0,-0.508961289892731,0.508961289892731,1570890.0,2000000,0.5
150000,150000.0B,2008927.976547405,0,0,0,0.004463988273702446,0.004463988273702446,1979640.0,2000000,0.5
150000,9375.0B,1625158.2383902993,0,0,0,-0.18742088080485036,0.18742088080485036,1820370.0,2000000,0.5
37500,750000.0B,1998267.7060430408,0,0,0,-0.0008661469784795772,0.0008661469784795772,2184420.0,2000000,0.5
150000,225000.0B,1990805.516689986,0,0,0,-0.0045972416550070045,0.0045972416550070045,2018450.0,2000000,0.5
