burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate,traffic_ratio
150000,500.0B,,0,0,0,,,1249.73,2000000,1.0
7500,175000.0B,2381236.4431858333,0,0,0,0.19061822159291664,0.19061822159291664,1834630.0,2000000,1.0
1500,2500.0B,1310304.9584706363,0,0,0,-0.34484752076468184,0.34484752076468184,587183.0,2000000,1.0
7500,7500.0B,2015473.3929333456,0,0,0,0.007736696466672816,0.007736696466672816,1193150.0,2000000,1.0
750,8750.0B,,0,0,0,,,77.8378,2000000,1.0
150000,175000.0B,2852437.935773073,0,0,0,0.4262189678865366,0.4262189678865366,2019670.0,2000000,1.0
37500,3750.0B,2682994.312407051,0,0,0,0.3414971562035256,0.3414971562035256,928521.0,2000000,1.0
7500,200000.0B,2429188.2435486317,0,0,0,0.21459412177431583,0.21459412177431583,1890650.0,2000000,1.0
150000,100000.0B,1911160.7414442853,0,0,0,-0.04441962927785737,0.04441962927785737,1963870.0,2000000,1.0
150000,1250.0B,,0,0,0,,,13769.4,2000000,1.0
750,200000.0B,,0,0,0,,,77.8378,2000000,1.0
150000,125000.0B,1923372.1102265115,0,0,0,-0.03831394488674426,0.03831394488674426,1965860.0,2000000,1.0
37500,250000.0B,2112163.3047695924,0,0,0,0.05608165238479618,0.05608165238479618,1822270.0,2000000,1.0
7500,150000.0B,2278301.953655178,0,0,0,0.1391509768275891,0.1391509768275891,1834530.0,2000000,1.0
37500,7500.0B,2467782.3034917084,0,0,0,0.23389115174585418,0.23389115174585418,1295340.0,2000000,1.0
1500,10000.0B,2072119.8847140707,0,0,0,0.03605994235703536,0.03605994235703536,1444750.0,2000000,1.0
37500,150000.0B,1879488.4778769384,0,0,0,-0.06025576106153079,0.06025576106153079,1899920.0,2000000,1.0
750,6250.0B,,0,0,0,,,77.8378,2000000,1.0
7500,8750.0B,2071521.1025287998,0,0,0,0.03576055126439989,0.03576055126439989,1527550.0,2000000,1.0
1500,500000.0B,2415738.282818755,0,0,0,0.20786914140937757,0.20786914140937757,2132900.0,2000000,1.0
1500,50000.0B,2045581.1961579942,0,0,0,0.022790598078997106,0.022790598078997106,1824640.0,2000000,1.0
37500,500000.0B,2335431.563903278,0,0,0,0.1677157819516391,0.1677157819516391,2183680.0,2000000,1.0
750,5000.0B,,0,0,0,,,77.8378,2000000,1.0
7500,3750.0B,1958360.8075460158,0,0,0,-0.020819596226992084,0.020819596226992084,1019370.0,2000000,1.0
150000,8750.0B,3974200.401594376,0,0,0,0.9871002007971881,0.9871002007971881,1725740.0,2000000,1.0
1500,250000.0B,2164060.0179738975,0,0,0,0.08203000898694876,0.08203000898694876,1984260.0,2000000,1.0
7500,2500.0B,1821667.9531876394,0,0,0,-0.08916602340618032,0.08916602340618032,997480.0,2000000,1.0
1500,175000.0B,2388853.9345971756,0,0,0,0.19442696729858777,0.19442696729858777,1833430.0,2000000,1.0
150000,200000.0B,3133761.3731368007,0,0,0,0.5668806865684004,0.5668806865684004,2018040.0,2000000,1.0
150000,2500.0B,5220340.754611505,0,0,0,1.6101703773057525,1.6101703773057525,1461210.0,2000000,1.0
37500,8750.0B,2291051.1732380427,0,0,0,0.14552558661902137,0.14552558661902137,1515390.0,2000000,1.0
1500,200000.0B,2195809.374987126,0,0,0,0.09790468749356293,0.09790468749356293,1755290.0,2000000,1.0
1500,150000.0B,2293447.3796961377,0,0,0,0.14672368984806886,0.14672368984806886,1793820.0,2000000,1.0
7500,10000.0B,2087489.7959033714,0,0,0,0.04374489795168571,0.04374489795168571,1511600.0,2000000,1.0
1500,7500.0B,2071286.6302085002,0,0,0,0.035643315104250096,0.035643315104250096,1245340.0,2000000,1.0
37500,1250.0B,,0,0,0,,,13769.4,2000000,1.0
1500,5000.0B,1990628.6470089098,0,0,0,-0.004685676495545078,0.004685676495545078,1478500.0,2000000,1.0
750,3750.0B,,0,0,0,,,77.8378,2000000,1.0
37500,50000.0B,2145348.043595181,0,0,0,0.07267402179759043,0.07267402179759043,1801510.0,2000000,1.0
7500,250000.0B,2201383.3807320376,0,0,0,0.1006916903660188,0.1006916903660188,1916430.0,2000000,1.0
