burst,queue_size,rate,lost,error_lost,error_lost_abs,error_rate,error_rate_abs,actual_rate,rx_rate
7500,11250.0B,1775594.0771767767,73,0.028169014084507043,0.028169014084507043,0.0982243783896399,0.0982243783896399,1470680.0,1616786.2525328246
1500,1875.0B,379649.84602101904,59,0.017241379310344827,0.017241379310344827,0.0017488290163631235,0.0017488290163631235,344424.0,378987.06244938134
750,225000.0B,0.0,21,0.0,0.0,1.0,1.0,77.8378,28628.23061630219
37500,15000.0B,1705154.04874976,137,0.014814814814814815,0.014814814814814815,-0.0265207045819799,0.0265207045819799,1590270.0,1751607.9250741052
37500,11250.0B,1522667.6782593497,154,0.006535947712418301,0.006535947712418301,-0.025907025474481517,0.025907025474481517,1416890.0,1563164.6239939698
7500,187500.0B,0.0,0,0.0,0.0,1.0,1.0,1897590.0,1993908.4506875593
750,750000.0B,0.0,21,0.0,0.0,1.0,1.0,77.8378,28628.23061630219
750,750.0B,1846.8629472835485,19,0.0,0.0,-0.9944034374986391,0.9944034374986391,1242.52,329999.52146241086
7500,375000.0B,0.0,0,0.0,0.0,1.0,1.0,1897590.0,1993908.4506875593
750,1875.0B,0.0,21,0.10526315789473684,0.10526315789473684,-1.0,1.0,77.8378,28628.23061630219
750,11250.0B,0.0,21,1.1,1.1,-1.0,1.0,77.8378,28628.23061630219
37500,75000.0B,1788846.8855317675,77,0.06944444444444445,0.06944444444444445,-0.028995225498396074,0.028995225498396074,1686420.0,1842263.7380438675
7500,1875.0B,1217003.0053312934,86,0.023809523809523808,0.023809523809523808,0.0090135780230814,0.0090135780230814,1092900.0,1206131.4454417126
37500,750.0B,2921.1520379064045,19,0.0,0.0,-0.9943624726295471,0.9943624726295471,1920.0,518161.92560175055
750,7500.0B,0.0,21,0.6153846153846154,0.6153846153846154,-1.0,1.0,77.8378,28628.23061630219
1500,225000.0B,0.0,0,0.0,0.0,1.0,1.0,1892250.0,1989369.5160135883
7500,3750.0B,1555687.8359793476,81,0.02531645569620253,0.02531645569620253,0.003191862177971361,0.003191862177971361,1406290.0,1550738.093710095
1500,375000.0B,0.0,0,0.0,0.0,1.0,1.0,1892250.0,1989369.5160135883
750,300000.0B,0.0,21,0.0,0.0,1.0,1.0,77.8378,28628.23061630219
750,3750.0B,0.0,21,0.23529411764705882,0.23529411764705882,-1.0,1.0,77.8378,28628.23061630219
37500,5625.0B,1498440.0442342586,154,0.019867549668874173,0.019867549668874173,-0.014906035021915575,0.014906035021915575,1390100.0,1521113.820109125
150000,375000.0B,0.0,0,0.0,0.0,1.0,1.0,2000090.0,2101898.5104900594
37500,7500.0B,1308783.5999913518,134,0.03875968992248062,0.03875968992248062,-0.028364702942896412,0.028364702942896412,1225740.0,1346990.587883546
150000,5625.0B,1604524.7499900612,310,0.0,0.0,0.00975597389672005,0.00975597389672005,1441530.0,1589022.2900074422
750,13125.0B,0.0,21,2.5,2.5,-1.0,1.0,77.8378,28628.23061630219
37500,187500.0B,0.0,0,0.0,0.0,1.0,1.0,1918840.0,2016765.0663648774
37500,750000.0B,0.0,0,0.0,0.0,1.0,1.0,1918840.0,2016765.0663648774
150000,75000.0B,1838419.0266761286,104,0.04,0.04,-0.09012301984655913,0.09012301984655913,1860280.0,2020513.8351407673
1500,150000.0B,0.0,0,0.0,0.0,1.0,1.0,1892250.0,1989369.5160135883
150000,300000.0B,0.0,0,0.0,0.0,1.0,1.0,2000090.0,2101898.5104900594
37500,375000.0B,0.0,0,0.0,0.0,1.0,1.0,1918840.0,2016765.0663648774
750,9375.0B,0.0,21,0.9090909090909091,0.9090909090909091,-1.0,1.0,77.8378,28628.23061630219
37500,13125.0B,1697482.236036912,142,0.0,0.0,-0.02873674714314682,0.02873674714314682,1589030.0,1747705.6102390096
150000,11250.0B,1845630.353932359,289,0.017605633802816902,0.017605633802816902,-0.06385379976674795,0.06385379976674795,1792320.0,1971519.3561352897
150000,750000.0B,0.0,0,0.0,0.0,1.0,1.0,2000090.0,2101898.5104900594
1500,75000.0B,2000074.5335924262,53,0.0392156862745098,0.0392156862745098,0.1256361511193527,0.1256361511193527,1840000.0,1776839.2847044903
1500,7500.0B,1649248.437109681,80,0.0958904109589041,0.0958904109589041,0.0016340391148221228,0.0016340391148221228,1494650.0,1646557.8971009988
7500,262500.0B,0.0,0,0.0,0.0,1.0,1.0,1897590.0,1993908.4506875593
